"c1" "c2" "r1" "r2" "k" "h1" "h2" "ph1" "ph2" "kin.type" "plod"
2005 2014 2 1 0 3 3 0.783 0.783 "up" -0.037
2005 2014 2 1 0 3 6 0.783 0.036 "up" -0.039
2005 2014 2 1 0 3 3 0.783 0.783 "up" -0.018
2005 2014 2 1 0 3 3 0.783 0.783 "up" -0.029
2005 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.047
2009 2011 2 2 0 3 3 0.783 0.783 "up" -0.034
2009 2007 2 2 0 3 3 0.783 0.783 "up" -0.038
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.027
2009 2011 2 2 0 3 5 0.783 0.045 "up" -0.026
2009 2012 2 2 0 3 5 0.783 0.045 "up" -0.015
2009 2012 2 2 0 3 11 0.783 0.014 "up" -0.039
2009 2012 2 2 0 3 11 0.783 0.014 "up" -0.034
2009 2011 2 2 0 3 3 0.783 0.783 "up" -0.025
2009 2010 2 2 0 3 3 0.783 0.783 "up" -0.04
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.028
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.034
2009 2012 2 2 0 3 9 0.783 0.063 "up" -0.025
2009 2013 2 2 0 3 3 0.783 0.783 "up" -0.045
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.023
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.044
2009 2012 2 2 0 3 5 0.783 0.045 "up" -0.045
2009 2013 2 2 0 3 3 0.783 0.783 "up" -0.02
2009 2012 2 2 0 3 9 0.783 0.063 "up" -0.032
2009 2013 2 2 0 3 3 0.783 0.783 "up" -0.034
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.017
2009 2013 2 2 0 3 3 0.783 0.783 "up" -0.026
2009 2008 2 2 0 3 10 0.783 0.018 "up" -0.041
2009 2007 2 2 0 3 3 0.783 0.783 "up" -0.024
2009 2009 2 2 0 3 9 0.783 0.063 "up" -0.025
2009 2006 2 2 0 3 3 0.783 0.783 "up" -0.03
2009 2006 2 2 0 3 5 0.783 0.045 "up" -0.01
2009 2009 2 2 0 3 1 0.783 0.018 "up" -0.04
2009 2010 2 2 0 3 3 0.783 0.783 "up" -0.032
2009 2010 2 2 0 3 9 0.783 0.063 "up" -0.034
2009 2011 2 2 0 3 9 0.783 0.063 "up" -0.031
2009 2008 2 2 0 3 3 0.783 0.783 "up" -0.02
2009 2007 2 2 0 3 3 0.783 0.783 "up" -0.03
2009 2007 2 2 0 3 9 0.783 0.063 "up" -0.04
2009 2011 2 2 0 3 3 0.783 0.783 "up" -0.035
2009 2011 2 2 0 3 3 0.783 0.783 "up" -0.023
2009 2011 2 2 0 3 2 0.783 0.009 "up" -0.042
2009 2010 2 2 0 3 5 0.783 0.045 "up" -0.028
2009 2010 2 2 0 3 3 0.783 0.783 "up" -0.038
2009 2011 2 2 0 3 3 0.783 0.783 "up" -0.029
2009 2006 2 2 0 3 3 0.783 0.783 "up" -0.044
2009 2011 2 2 0 3 3 0.783 0.783 "up" -0.036
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.035
2009 2011 2 2 0 3 9 0.783 0.063 "up" -0.029
2009 2011 2 2 0 3 9 0.783 0.063 "up" -0.033
2009 2013 2 2 0 3 3 0.783 0.783 "up" -0.029
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.03
2009 2009 2 2 0 3 3 0.783 0.783 "up" -0.028
2009 2010 2 2 0 3 3 0.783 0.783 "up" -0.023
2009 2012 2 2 0 3 5 0.783 0.045 "up" -0.03
2009 2012 2 2 0 3 8 0.783 0.005 "up" -0.038
2009 2010 2 2 0 3 11 0.783 0.014 "up" -0.022
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.032
2009 2013 2 2 0 3 3 0.783 0.783 "up" -0.026
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.024
2009 2012 2 2 0 3 5 0.783 0.045 "up" -0.033
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.021
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.03
2009 2010 2 2 0 3 3 0.783 0.783 "up" -0.036
2009 2011 2 2 0 3 10 0.783 0.018 "up" -0.021
2009 2011 2 2 0 3 2 0.783 0.009 "up" -0.043
2009 2010 2 2 0 3 9 0.783 0.063 "up" -0.028
2009 2009 2 2 0 3 9 0.783 0.063 "up" -0.036
2009 2009 2 2 0 3 10 0.783 0.018 "up" -0.019
2009 2008 2 2 0 3 3 0.783 0.783 "up" -0.019
2009 2010 2 2 0 3 10 0.783 0.018 "up" -0.045
2009 2011 2 2 0 3 9 0.783 0.063 "up" -0.038
2009 2012 2 2 0 3 3 0.783 0.783 "up" -0.028
2009 2009 2 2 0 3 3 0.783 0.783 "up" -0.033
2009 2011 2 2 0 3 3 0.783 0.783 "up" -0.018
2009 2013 2 2 0 3 9 0.783 0.063 "up" -0.021
2009 2013 2 2 0 3 3 0.783 0.783 "up" -0.029
2009 2014 2 2 0 3 3 0.783 0.783 "up" -0.033
2009 2011 2 2 0 3 9 0.783 0.063 "up" -0.029
2009 2012 2 2 0 3 5 0.783 0.045 "up" -0.025
2009 2013 2 2 0 3 9 0.783 0.063 "up" -0.046
2009 2012 2 2 0 3 5 0.783 0.045 "up" -0.038
2009 2013 2 2 0 3 3 0.783 0.783 "up" -0.029
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.036
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.038
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.03
2009 2011 2 1 0 3 1 0.783 0.018 "up" -0.021
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.042
2009 2011 2 1 0 3 5 0.783 0.045 "up" -0.025
2009 2012 2 1 0 3 6 0.783 0.036 "up" -0.037
2009 2012 2 1 0 3 6 0.783 0.036 "up" -0.029
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.039
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.017
2009 2012 2 1 0 3 3 0.783 0.783 "up" -0.031
2009 2012 2 1 0 3 7 0.783 0.009 "up" -0.027
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.033
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.024
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.014
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.04
2009 2012 2 1 0 3 3 0.783 0.783 "up" -0.043
2009 2012 2 1 0 3 3 0.783 0.783 "up" -0.029
2009 2012 2 1 0 3 3 0.783 0.783 "up" -0.028
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.028
2009 2012 2 1 0 3 6 0.783 0.036 "up" -0.037
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.032
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.029
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.048
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.039
2009 2007 2 1 0 3 3 0.783 0.783 "up" -0.025
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.026
2009 2007 2 1 0 3 3 0.783 0.783 "up" -0.032
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.022
2009 2007 2 1 0 3 3 0.783 0.783 "up" -0.034
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.044
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.038
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.041
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.015
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.02
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.03
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.014
2009 2005 2 1 0 3 3 0.783 0.783 "up" -0.042
2009 2006 2 1 0 3 3 0.783 0.783 "up" -0.036
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.034
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.031
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.041
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.035
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.038
2009 2004 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2006 2 1 0 3 3 0.783 0.783 "up" -0.04
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.027
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.021
2009 2013 2 1 0 3 7 0.783 0.009 "up" -0.031
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.028
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.036
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.038
2009 2006 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.031
2009 2005 2 1 0 3 3 0.783 0.783 "up" -0.038
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.041
2009 2008 2 1 0 3 6 0.783 0.036 "up" -0.027
2009 2007 2 1 0 3 3 0.783 0.783 "up" -0.033
2009 2005 2 1 0 3 3 0.783 0.783 "up" -0.03
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.03
2009 2007 2 1 0 3 3 0.783 0.783 "up" -0.035
2009 2004 2 1 0 3 3 0.783 0.783 "up" -0.029
2009 2005 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.047
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.029
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.033
2009 2003 2 1 0 3 3 0.783 0.783 "up" -0.021
2009 2008 2 1 0 3 1 0.783 0.018 "up" -0.032
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.023
2009 2012 2 1 0 3 3 0.783 0.783 "up" -0.021
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2006 2 1 0 3 3 0.783 0.783 "up" -0.016
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.044
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.027
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.043
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.031
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.033
2009 2005 2 1 0 3 3 0.783 0.783 "up" -0.032
2009 2002 2 1 0 3 3 0.783 0.783 "up" -0.039
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.016
2009 2011 2 1 0 3 3 0.783 0.783 "up" -0.052
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.029
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.033
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.043
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.023
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.024
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.033
2009 2007 2 1 0 3 3 0.783 0.783 "up" -0.036
2009 2009 2 1 0 3 1 0.783 0.018 "up" -0.033
2009 2012 2 1 0 3 3 0.783 0.783 "up" -0.051
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.021
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.033
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.044
2009 2012 2 1 0 3 3 0.783 0.783 "up" -0.041
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.032
2009 2010 2 1 0 3 3 0.783 0.783 "up" -0.027
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.024
2009 2008 2 1 0 3 3 0.783 0.783 "up" -0.035
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.047
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.033
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.014
2009 2014 2 1 0 3 6 0.783 0.036 "up" -0.035
2009 2013 2 1 0 3 3 0.783 0.783 "up" -0.007
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.04
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.03
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.01
2009 2014 2 1 0 3 6 0.783 0.036 "up" -0.033
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.019
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.035
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.025
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.047
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.051
2009 2009 2 1 0 3 3 0.783 0.783 "up" -0.042
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.023
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.011
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.033
2009 2014 2 1 0 3 6 0.783 0.036 "up" -0.031
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.043
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.021
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.023
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.022
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.041
2009 2006 2 1 0 3 3 0.783 0.783 "up" -0.03
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.029
2009 2014 2 1 0 3 6 0.783 0.036 "up" -0.057
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.037
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.043
2009 2014 2 1 0 3 3 0.783 0.783 "up" -0.04
2012 2011 2 2 0 3 3 0.783 0.783 "up" -0.044
2012 2007 2 2 0 3 3 0.783 0.783 "up" -0.027
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.032
2012 2011 2 2 0 3 5 0.783 0.045 "up" -0.015
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.026
2012 2012 2 2 0 3 11 0.783 0.014 "up" -0.031
2012 2012 2 2 0 3 11 0.783 0.014 "up" -0.027
2012 2011 2 2 0 3 3 0.783 0.783 "up" -0.034
2012 2010 2 2 0 3 3 0.783 0.783 "up" -0.028
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.025
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.043
2012 2012 2 2 0 3 9 0.783 0.063 "up" -0.036
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.029
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.037
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.019
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.024
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.043
2012 2012 2 2 0 3 9 0.783 0.063 "up" -0.019
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.023
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.044
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.036
2012 2008 2 2 0 3 10 0.783 0.018 "up" -0.016
2012 2007 2 2 0 3 3 0.783 0.783 "up" -0.034
2012 2009 2 2 0 3 9 0.783 0.063 "up" -0.039
2012 2006 2 2 0 3 3 0.783 0.783 "up" -0.039
2012 2006 2 2 0 3 5 0.783 0.045 "up" -0.04
2012 2009 2 2 0 3 1 0.783 0.018 "up" -0.025
2012 2010 2 2 0 3 3 0.783 0.783 "up" -0.031
2012 2010 2 2 0 3 9 0.783 0.063 "up" -0.031
2012 2011 2 2 0 3 9 0.783 0.063 "up" -0.029
2012 2008 2 2 0 3 3 0.783 0.783 "up" -0.028
2012 2007 2 2 0 3 3 0.783 0.783 "up" -0.013
2012 2007 2 2 0 3 9 0.783 0.063 "up" -0.023
2012 2011 2 2 0 3 3 0.783 0.783 "up" -0.023
2012 2011 2 2 0 3 3 0.783 0.783 "up" -0.018
2012 2011 2 2 0 3 2 0.783 0.009 "up" -0.034
2012 2010 2 2 0 3 5 0.783 0.045 "up" -0.037
2012 2010 2 2 0 3 3 0.783 0.783 "up" -0.03
2012 2011 2 2 0 3 3 0.783 0.783 "up" -0.035
2012 2006 2 2 0 3 3 0.783 0.783 "up" -0.02
2012 2011 2 2 0 3 3 0.783 0.783 "up" -0.033
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.038
2012 2011 2 2 0 3 9 0.783 0.063 "up" -0.024
2012 2011 2 2 0 3 9 0.783 0.063 "up" -0.028
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.035
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.023
2012 2009 2 2 0 3 3 0.783 0.783 "up" -0.023
2012 2010 2 2 0 3 3 0.783 0.783 "up" -0.041
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.027
2012 2012 2 2 0 3 8 0.783 0.005 "up" -0.02
2012 2010 2 2 0 3 11 0.783 0.014 "up" -0.032
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.032
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.015
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.024
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.041
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.029
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.027
2012 2010 2 2 0 3 3 0.783 0.783 "up" -0.029
2012 2011 2 2 0 3 10 0.783 0.018 "up" -0.019
2012 2011 2 2 0 3 2 0.783 0.009 "up" -0.029
2012 2010 2 2 0 3 9 0.783 0.063 "up" -0.021
2012 2009 2 2 0 3 9 0.783 0.063 "up" -0.045
2012 2009 2 2 0 3 10 0.783 0.018 "up" -0.027
2012 2008 2 2 0 3 3 0.783 0.783 "up" -0.035
2012 2010 2 2 0 3 10 0.783 0.018 "up" -0.035
2012 2011 2 2 0 3 9 0.783 0.063 "up" -0.04
2012 2012 2 2 0 3 3 0.783 0.783 "up" -0.043
2012 2009 2 2 0 3 3 0.783 0.783 "up" -0.037
2012 2011 2 2 0 3 3 0.783 0.783 "up" -0.036
2012 2013 2 2 0 3 9 0.783 0.063 "up" -0.016
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.024
2012 2014 2 2 0 3 3 0.783 0.783 "up" -0.043
2012 2011 2 2 0 3 9 0.783 0.063 "up" -0.034
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.026
2012 2013 2 2 0 3 9 0.783 0.063 "up" -0.034
2012 2012 2 2 0 3 5 0.783 0.045 "up" -0.035
2012 2013 2 2 0 3 3 0.783 0.783 "up" -0.028
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2011 2 1 0 3 3 0.783 0.783 "up" 0.005
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.038
2012 2011 2 1 0 3 1 0.783 0.018 "up" -0.02
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.042
2012 2011 2 1 0 3 5 0.783 0.045 "up" -0.026
2012 2012 2 1 0 3 6 0.783 0.036 "up" -0.026
2012 2012 2 1 0 3 6 0.783 0.036 "up" -0.023
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.017
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2012 2 1 0 3 7 0.783 0.009 "up" -0.024
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.016
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.038
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.003
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2012 2 1 0 3 6 0.783 0.036 "up" -0.013
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.018
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.021
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.022
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.02
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.054
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.022
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.031
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.008
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.013
2012 2004 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.024
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2013 2 1 0 3 7 0.783 0.009 "up" -0.015
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.04
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.019
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.024
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2008 2 1 0 3 6 0.783 0.036 "up" -0.025
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.02
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2004 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.022
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.02
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.039
2012 2003 2 1 0 3 3 0.783 0.783 "up" -0.039
2012 2008 2 1 0 3 1 0.783 0.018 "up" -0.026
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.021
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.042
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.014
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.015
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.019
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.031
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.009
2012 2005 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2002 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2011 2 1 0 3 3 0.783 0.783 "up" -0.024
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.021
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.029
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2007 2 1 0 3 3 0.783 0.783 "up" -0.017
2012 2009 2 1 0 3 1 0.783 0.018 "up" -0.027
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.014
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.041
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.041
2012 2012 2 1 0 3 3 0.783 0.783 "up" -0.033
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.024
2012 2010 2 1 0 3 3 0.783 0.783 "up" -0.04
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2008 2 1 0 3 3 0.783 0.783 "up" -0.02
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.025
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.038
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.035
2012 2014 2 1 0 3 6 0.783 0.036 "up" -0.032
2012 2013 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.024
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.053
2012 2014 2 1 0 3 6 0.783 0.036 "up" -0.02
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.013
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.02
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.037
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.036
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.013
2012 2009 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.031
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.03
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2012 2014 2 1 0 3 6 0.783 0.036 "up" -0.018
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.034
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.023
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.019
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2012 2006 2 1 0 3 3 0.783 0.783 "up" -0.021
2012 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
